a1,a2,a3,b1,b2,b3
-0.148116,0.512940,-0.614392,4.684602,-16.311757,19.327657
-0.148798,0.515111,-0.615485,4.707823,-16.384080,19.363478
-0.147884,0.520044,-0.620085,4.676824,-16.552400,19.519479
-0.147799,0.516988,-0.617271,4.673938,-16.451115,19.425998
-0.147683,0.515190,-0.617854,4.669663,-16.382791,19.441010
-0.147677,0.516727,-0.618353,4.669794,-16.438695,19.460354
-0.148541,0.516171,-0.617810,4.699315,-16.415353,19.438179
-0.148724,0.517699,-0.617727,4.704875,-16.471670,19.439700
-0.149114,0.515617,-0.614541,4.718930,-16.402124,19.331227
-0.147324,0.522907,-0.623725,4.657925,-16.649738,19.643236
-0.148463,0.517391,-0.618044,4.696261,-16.460359,19.449413
-0.148390,0.515567,-0.614645,4.694010,-16.404709,19.338492
-0.148312,0.519422,-0.619935,4.691243,-16.525292,19.510345
-0.148325,0.516593,-0.617774,4.691308,-16.432530,19.439666
-0.148671,0.514769,-0.614999,4.704086,-16.374579,19.347547
-0.148044,0.519164,-0.619802,4.682092,-16.520403,19.508622
-0.147497,0.517073,-0.617138,4.663345,-16.454653,19.422407
-0.148631,0.510713,-0.612946,4.702416,-16.234405,19.277495
-0.148418,0.516171,-0.617850,4.694640,-16.415381,19.440098
-0.148481,0.516363,-0.617471,4.697006,-16.421748,19.427108
-0.147660,0.518774,-0.620357,4.668990,-16.504906,19.525587
-0.147673,0.523055,-0.623063,4.669775,-16.655097,19.620991
-0.148435,0.511962,-0.614016,4.695312,-16.275582,19.312879
-0.148476,0.517650,-0.618619,4.697141,-16.468712,19.467464
-0.148668,0.517511,-0.617773,4.703502,-16.462345,19.437978
-0.148081,0.518458,-0.618570,4.683268,-16.501456,19.470811
-0.148764,0.517527,-0.617630,4.707300,-16.464701,19.433658
-0.148482,0.511657,-0.614313,4.697285,-16.261694,19.319716
-0.147524,0.520347,-0.621326,4.665323,-16.559942,19.558730
-0.148127,0.514870,-0.615622,4.684894,-16.375849,19.368437
-0.147764,0.521578,-0.622049,4.672928,-16.600666,19.583137
-0.147659,0.516107,-0.617381,4.669632,-16.418955,19.427642
-0.148079,0.513498,-0.614553,4.683497,-16.331988,19.333909
-0.148516,0.518160,-0.617791,4.698465,-16.489119,19.442413
-0.147849,0.520930,-0.620644,4.675632,-16.582753,19.538886
-0.148048,0.518200,-0.618553,4.682487,-16.490171,19.467496
-0.147860,0.515873,-0.617834,4.675751,-16.406549,19.440591
-0.147478,0.515366,-0.618113,4.663036,-16.392119,19.452200
-0.147994,0.517641,-0.618556,4.680831,-16.469621,19.466657
-0.149195,0.517778,-0.617056,4.720565,-16.476816,19.419081
-0.148561,0.515130,-0.615363,4.699940,-16.384349,19.358378
-0.147567,0.520831,-0.621969,4.666270,-16.576573,19.581155
-0.149047,0.515433,-0.615557,4.715789,-16.393984,19.365378
-0.148247,0.517531,-0.616930,4.689208,-16.469874,19.414678
-0.148775,0.518533,-0.618198,4.707653,-16.499348,19.453855
-0.148780,0.519466,-0.619120,4.706863,-16.531706,19.486162
-0.148457,0.517264,-0.617609,4.696910,-16.457471,19.434368
-0.147382,0.522464,-0.623243,4.659394,-16.633450,19.626077
-0.148241,0.514184,-0.615598,4.688330,-16.350217,19.365995
-0.148317,0.514519,-0.615965,4.691606,-16.363781,19.379424
-0.148061,0.519394,-0.620306,4.682675,-16.528108,19.525694
-0.148078,0.521383,-0.623009,4.683259,-16.591382,19.614129
-0.147982,0.518183,-0.619171,4.679977,-16.486321,19.486342
-0.147806,0.520954,-0.621368,4.674253,-16.583093,19.563044
-0.148488,0.509671,-0.612291,4.696688,-16.197356,19.254728
-0.148291,0.519804,-0.620307,4.690636,-16.541938,19.525233
-0.148755,0.518798,-0.618571,4.706783,-16.506568,19.464884
-0.147900,0.517499,-0.618306,4.677241,-16.467528,19.460737
-0.149157,0.517839,-0.618237,4.720622,-16.473453,19.452899
-0.148345,0.512510,-0.614767,4.692455,-16.291495,19.336256
-0.147543,0.521550,-0.622062,4.665476,-16.601241,19.584732
-0.148097,0.515363,-0.616194,4.683863,-16.392341,19.387584
-0.148330,0.521877,-0.621811,4.691685,-16.610786,19.575662
-0.147802,0.516233,-0.617083,4.674356,-16.424777,19.419072
-0.148007,0.509422,-0.611169,4.681162,-16.195564,19.220585
-0.148491,0.518812,-0.618321,4.697539,-16.511476,19.461043
-0.148154,0.518459,-0.618971,4.685768,-16.496877,19.480958
-0.147355,0.517357,-0.617752,4.659041,-16.462659,19.441227
-0.147404,0.516715,-0.618850,4.660294,-16.435088,19.475111
-0.147520,0.517934,-0.619495,4.664441,-16.480295,19.499446
-0.147798,0.519731,-0.620755,4.674206,-16.540077,19.540784
-0.148506,0.518207,-0.618632,4.697748,-16.489205,19.470081
-0.148879,0.516258,-0.614980,4.711305,-16.425457,19.346356
-0.147622,0.520551,-0.621732,4.668013,-16.566767,19.573085
-0.149194,0.514997,-0.615360,4.720742,-16.378105,19.357935
-0.147941,0.517054,-0.616293,4.678673,-16.455714,19.394640
-0.148421,0.520174,-0.620475,4.695426,-16.553201,19.529866
-0.148944,0.521209,-0.620407,4.712604,-16.590446,19.528897
-0.148349,0.517704,-0.618122,4.692692,-16.471172,19.451299
-0.148052,0.520798,-0.621114,4.681818,-16.573890,19.552078
-0.148117,0.515310,-0.616570,4.684386,-16.389137,19.399146
-0.148427,0.517823,-0.618503,4.695338,-16.474988,19.464276
-0.147864,0.520205,-0.622113,4.675941,-16.552694,19.584707
-0.148115,0.520032,-0.621199,4.684507,-16.547463,19.554400
-0.148034,0.518653,-0.619085,4.681663,-16.503049,19.484241
-0.147428,0.520794,-0.620986,4.661549,-16.579022,19.550747
-0.148308,0.514611,-0.616195,4.691071,-16.365618,19.386505
-0.148337,0.520111,-0.620373,4.692332,-16.552627,19.527457
-0.149150,0.517108,-0.615826,4.720432,-16.450737,19.372480
-0.147909,0.518541,-0.619298,4.677538,-16.502231,19.493716
-0.148696,0.518542,-0.619087,4.704502,-16.496991,19.482009
-0.148667,0.514033,-0.615698,4.703545,-16.344838,19.368420
-0.147815,0.518854,-0.619706,4.674410,-16.511000,19.506535
-0.148024,0.516549,-0.617389,4.681380,-16.431788,19.427490
-0.148288,0.520976,-0.620999,4.690270,-16.580591,19.548633
-0.147552,0.515622,-0.617025,4.665423,-16.404558,19.418101
-0.147784,0.513963,-0.615317,4.673503,-16.349325,19.360809
-0.147976,0.519475,-0.619902,4.680154,-16.532252,19.512714
-0.148294,0.519760,-0.619633,4.690344,-16.544348,19.506225
-0.147988,0.518951,-0.619074,4.680624,-16.515912,19.485231
-0.147978,0.519729,-0.620639,4.679981,-16.536249,19.534134
-0.147700,0.518812,-0.619960,4.670355,-16.509875,19.515350
-0.147681,0.522499,-0.623220,4.670388,-16.627666,19.619168
-0.148754,0.513787,-0.615401,4.706215,-16.337103,19.359989
-0.148874,0.516646,-0.615067,4.711297,-16.439707,19.349961
-0.146936,0.520247,-0.622111,4.644544,-16.556754,19.586442
-0.147779,0.520254,-0.620173,4.673919,-16.559421,19.522024
-0.148234,0.519694,-0.619559,4.688340,-16.538723,19.500767
-0.148349,0.519955,-0.620238,4.692789,-16.545290,19.521564
-0.148807,0.519560,-0.620132,4.707987,-16.531646,19.517642
-0.148237,0.517328,-0.618102,4.688809,-16.456975,19.449551
-0.147708,0.519951,-0.620980,4.670308,-16.544609,19.546919
-0.148433,0.518039,-0.618983,4.694695,-16.477159,19.477803
-0.148353,0.516912,-0.618683,4.693200,-16.443819,19.469934
-0.148077,0.518312,-0.619808,4.683173,-16.491012,19.508496
-0.148108,0.519370,-0.620148,4.684495,-16.527570,19.520517
-0.148165,0.519326,-0.618665,4.685951,-16.525837,19.469920
-0.147469,0.519729,-0.620316,4.662896,-16.541502,19.527082
-0.148757,0.513222,-0.614709,4.706101,-16.315474,19.334121
-0.148907,0.521170,-0.620937,4.711488,-16.587853,19.546154
-0.148550,0.513800,-0.613445,4.700063,-16.342269,19.295187
-0.147844,0.517545,-0.619475,4.675237,-16.467844,19.499730
-0.148593,0.518692,-0.619545,4.701183,-16.502886,19.497828
-0.148558,0.514959,-0.616345,4.699668,-16.376555,19.390515
-0.148162,0.520429,-0.621097,4.686539,-16.561855,19.551453
-0.147925,0.515637,-0.617010,4.677766,-16.400101,19.414673
-0.148117,0.521176,-0.621884,4.684312,-16.585046,19.576723
-0.147832,0.517253,-0.618303,4.675087,-16.457824,19.459546
-0.148193,0.514152,-0.615278,4.687320,-16.353275,19.357649
-0.148193,0.518554,-0.619192,4.687489,-16.500728,19.488447
-0.148422,0.519304,-0.619286,4.694860,-16.528191,19.493733
-0.148184,0.520277,-0.619924,4.687363,-16.560718,19.513499
-0.147248,0.523128,-0.623950,4.655703,-16.652035,19.645718
-0.147614,0.521472,-0.622424,4.667393,-16.598422,19.597313
-0.147747,0.521570,-0.622350,4.672318,-16.598483,19.591774
-0.148493,0.514475,-0.614611,4.697894,-16.362652,19.333433
-0.148413,0.519678,-0.618896,4.695549,-16.538300,19.476918
-0.147722,0.519702,-0.621002,4.671389,-16.536806,19.547417
-0.147909,0.519841,-0.619955,4.678301,-16.544649,19.514068
-0.148475,0.519534,-0.618051,4.697068,-16.534043,19.449436
-0.148311,0.521198,-0.621008,4.691666,-16.586689,19.546925
-0.148370,0.516875,-0.618197,4.693037,-16.442348,19.453975
-0.148052,0.516840,-0.617271,4.682858,-16.442377,19.421991
-0.148190,0.516893,-0.618494,4.686533,-16.441386,19.463658
-0.148518,0.518021,-0.618508,4.698306,-16.479583,19.463168
-0.148266,0.516593,-0.617879,4.690014,-16.434319,19.443915
-0.148132,0.518762,-0.620068,4.685210,-16.505687,19.516661
-0.147540,0.519032,-0.620591,4.664853,-16.519173,19.538978
-0.148503,0.518450,-0.618171,4.697751,-16.496471,19.453095
-0.147860,0.519530,-0.620191,4.676214,-16.534723,19.523021
-0.148077,0.514133,-0.615940,4.683146,-16.351841,19.380014
-0.148122,0.521453,-0.622085,4.684900,-16.595341,19.583306
-0.148504,0.513912,-0.613544,4.698479,-16.346397,19.298744
-0.148133,0.518363,-0.619986,4.684909,-16.493901,19.515922
-0.148428,0.518383,-0.619146,4.695412,-16.492290,19.484759
-0.148164,0.516045,-0.618944,4.685726,-16.408899,19.475986
-0.148122,0.522083,-0.621927,4.684785,-16.621019,19.582113
-0.147910,0.515847,-0.617208,4.677146,-16.405916,19.420617
-0.148330,0.519203,-0.619435,4.691733,-16.519241,19.494355
-0.147715,0.515407,-0.616722,4.671011,-16.396109,19.406994
-0.147838,0.514203,-0.615748,4.675431,-16.358708,19.376369
-0.148095,0.517229,-0.618177,4.683996,-16.456920,19.455254
-0.148791,0.515731,-0.616510,4.707748,-16.406326,19.398774
-0.148131,0.518437,-0.618687,4.685300,-16.497926,19.471982
-0.148135,0.518074,-0.619239,4.685314,-16.482371,19.488654
-0.147350,0.521128,-0.621975,4.658470,-16.590650,19.585316
-0.147465,0.519840,-0.621256,4.662659,-16.538782,19.554462
-0.148192,0.516180,-0.616725,4.687339,-16.420360,19.405198
-0.148408,0.516656,-0.616711,4.695054,-16.438122,19.405016
-0.147556,0.523203,-0.624228,4.665657,-16.652434,19.654132
-0.147770,0.517982,-0.620095,4.673365,-16.478580,19.517259
-0.148720,0.518183,-0.617076,4.705924,-16.489264,19.416725
-0.148540,0.518239,-0.618832,4.699141,-16.486135,19.473427
-0.148614,0.516140,-0.617043,4.701483,-16.418663,19.415215
-0.148343,0.518165,-0.618321,4.692616,-16.486935,19.457534
-0.148055,0.516309,-0.618565,4.681326,-16.419180,19.465669
-0.148651,0.514010,-0.614954,4.702629,-16.347126,19.345801
-0.147868,0.518177,-0.619824,4.676557,-16.488525,19.510351
-0.148088,0.517272,-0.618851,4.683614,-16.456358,19.476322
-0.147663,0.517025,-0.618893,4.669056,-16.449267,19.479841
-0.148370,0.518494,-0.618497,4.693229,-16.497683,19.463937
-0.147771,0.520793,-0.620884,4.673223,-16.579319,19.547513
-0.148139,0.515296,-0.616880,4.685401,-16.390480,19.410932
-0.147651,0.521487,-0.623772,4.668747,-16.594281,19.639337
-0.147993,0.518594,-0.618629,4.680438,-16.502482,19.469848
-0.148465,0.520549,-0.620911,4.696369,-16.569247,19.548245
-0.148835,0.518386,-0.618655,4.709216,-16.492361,19.467632
-0.147977,0.518323,-0.620866,4.679598,-16.489188,19.543219
-0.147988,0.521796,-0.622074,4.680438,-16.609404,19.585291
-0.147907,0.515456,-0.616613,4.677250,-16.393895,19.401052
-0.148114,0.519010,-0.619284,4.684560,-16.515018,19.490627
-0.147853,0.515667,-0.616396,4.675473,-16.405295,19.396335
-0.147592,0.517381,-0.618499,4.667020,-16.464852,19.468385
-0.147894,0.516175,-0.617791,4.677375,-16.420891,19.441728
-0.148493,0.518483,-0.619404,4.697576,-16.496488,19.494302
-0.148014,0.518907,-0.618316,4.681398,-16.516114,19.460894
-0.148045,0.517377,-0.619081,4.682308,-16.456444,19.481327
-0.147280,0.520153,-0.620906,4.656129,-16.557852,19.549437
-0.147487,0.519643,-0.621637,4.663300,-16.531203,19.566775
-0.148132,0.516297,-0.618114,4.684788,-16.420844,19.450377
-0.148055,0.515585,-0.616982,4.682692,-16.399876,19.413355
-0.147546,0.518540,-0.619663,4.665230,-16.501088,19.505456
-0.147939,0.518008,-0.618709,4.679327,-16.483777,19.472941
-0.148728,0.521486,-0.620079,4.705995,-16.600267,19.517917
-0.148546,0.517995,-0.618617,4.699335,-16.478453,19.466714
-0.148541,0.515565,-0.616787,4.698980,-16.400165,19.407575
-0.147808,0.518186,-0.619061,4.674264,-16.489466,19.484727
-0.147942,0.514014,-0.616020,4.678457,-16.346246,19.382170
-0.148382,0.513359,-0.615167,4.693746,-16.325914,19.353648
-0.147893,0.516358,-0.618588,4.677272,-16.424991,19.467383
-0.147483,0.520308,-0.622085,4.663193,-16.555220,19.582577
-0.147772,0.515930,-0.618148,4.672711,-16.411647,19.454252
-0.147393,0.517767,-0.618980,4.659817,-16.474103,19.482542
-0.148046,0.521114,-0.621245,4.682650,-16.589354,19.558997
-0.148642,0.515296,-0.616356,4.702169,-16.388342,19.391642
-0.147801,0.518997,-0.620479,4.674082,-16.514485,19.531297
-0.148507,0.519114,-0.618720,4.698078,-16.516855,19.469798
-0.148587,0.520136,-0.621005,4.700403,-16.553127,19.550225
-0.148998,0.515831,-0.616673,4.714785,-16.405969,19.401148
-0.148092,0.519471,-0.620885,4.683597,-16.529548,19.544689
-0.147790,0.520487,-0.621018,4.673709,-16.565110,19.549630
-0.147335,0.519918,-0.620633,4.658038,-16.545894,19.537063
-0.147774,0.520131,-0.620502,4.673064,-16.553794,19.532434
-0.148538,0.515559,-0.615076,4.699097,-16.401269,19.350576
-0.147640,0.519356,-0.618919,4.668772,-16.534179,19.483772
-0.148028,0.517044,-0.618379,4.681908,-16.448966,19.460631
-0.148258,0.519459,-0.620125,4.689465,-16.529951,19.519244
-0.147963,0.518949,-0.618870,4.679612,-16.516871,19.479278
-0.148055,0.517927,-0.618997,4.682714,-16.477084,19.479892
-0.147153,0.519498,-0.620757,4.651791,-16.534293,19.543583
-0.147853,0.518843,-0.620391,4.675786,-16.505520,19.525494
-0.147783,0.517194,-0.619470,4.673278,-16.450191,19.495667
-0.148233,0.513412,-0.614842,4.688628,-16.325964,19.340734
-0.147704,0.516399,-0.617601,4.670375,-16.430281,19.437269
-0.147898,0.518529,-0.619091,4.677752,-16.500216,19.485089
-0.148690,0.519363,-0.619219,4.704755,-16.526127,19.487259
-0.148540,0.514915,-0.615975,4.698374,-16.373050,19.377484
-0.148404,0.515581,-0.616997,4.694365,-16.400836,19.414780
-0.147979,0.518213,-0.618638,4.680272,-16.490347,19.469902
-0.147973,0.515355,-0.617514,4.679378,-16.390170,19.431294
-0.147959,0.513220,-0.615297,4.679200,-16.319482,19.357064
-0.147748,0.516765,-0.619035,4.672112,-16.437116,19.481565
-0.147785,0.518195,-0.620094,4.673331,-16.484349,19.516236
-0.147516,0.516804,-0.619143,4.663954,-16.440894,19.488181
-0.147512,0.518292,-0.619882,4.663742,-16.488834,19.510701
-0.148607,0.521175,-0.620980,4.701912,-16.589513,19.548119
-0.148617,0.513914,-0.615394,4.701031,-16.343100,19.360969
-0.147502,0.515694,-0.617034,4.663896,-16.408365,19.418885
-0.148524,0.519169,-0.618724,4.698657,-16.518573,19.469801
-0.148403,0.520663,-0.621452,4.694204,-16.570628,19.564694
-0.148668,0.516275,-0.617458,4.703398,-16.421675,19.428661
-0.148249,0.522916,-0.623866,4.688824,-16.645309,19.644818
-0.147872,0.523097,-0.623053,4.676503,-16.654658,19.619104
-0.147608,0.518948,-0.620104,4.667277,-16.513453,19.519732
-0.147755,0.520334,-0.620477,4.672157,-16.558839,19.530363
-0.148744,0.515800,-0.614423,4.706256,-16.410528,19.328887
-0.147884,0.520058,-0.620014,4.677111,-16.554978,19.518327
-0.148158,0.521240,-0.621905,4.686443,-16.590610,19.579423
-0.148162,0.519887,-0.620826,4.686307,-16.544485,19.542559
-0.148153,0.516344,-0.616964,4.686066,-16.428084,19.414660
-0.147887,0.518973,-0.620105,4.677171,-16.513657,19.518206
-0.146942,0.520043,-0.621887,4.644431,-16.551756,19.581446
-0.147843,0.515420,-0.617956,4.675263,-16.392407,19.446031
-0.147694,0.517228,-0.619013,4.670204,-16.454288,19.482190
-0.148266,0.514643,-0.616042,4.689670,-16.366877,19.380987
-0.147350,0.519960,-0.620982,4.659133,-16.549556,19.549879
-0.147592,0.513699,-0.614682,4.667669,-16.338982,19.337482
-0.148896,0.517259,-0.617323,4.711783,-16.454801,19.423020
-0.148293,0.514895,-0.616336,4.689973,-16.373325,19.390553
-0.148163,0.517277,-0.618652,4.686265,-16.457562,19.470539
-0.147781,0.515875,-0.617294,4.673517,-16.410907,19.424625
-0.147792,0.516019,-0.618079,4.673460,-16.413587,19.450594
-0.148093,0.513960,-0.615599,4.683865,-16.345644,19.367828
-0.147902,0.516128,-0.617827,4.677451,-16.419364,19.443353
-0.147865,0.517212,-0.619000,4.675971,-16.449672,19.477863
-0.147667,0.517289,-0.618867,4.669143,-16.458608,19.479156
-0.148139,0.519358,-0.620712,4.684447,-16.518120,19.534342
-0.148821,0.519892,-0.619300,4.708996,-16.546324,19.491787
-0.148329,0.517908,-0.618977,4.691331,-16.477640,19.481391
-0.148054,0.516299,-0.616896,4.682488,-16.424614,19.410879
-0.148420,0.519657,-0.620219,4.695103,-16.532409,19.518777
-0.148057,0.519853,-0.620589,4.682828,-16.544213,19.535442
-0.149026,0.516910,-0.617260,4.715502,-16.443842,19.422067
-0.148303,0.519383,-0.620539,4.690569,-16.524774,19.531842
-0.147833,0.520245,-0.621055,4.674957,-16.556943,19.551179
-0.147525,0.520642,-0.621316,4.664526,-16.570772,19.560668
-0.147802,0.520089,-0.620213,4.674154,-16.551072,19.521357
-0.148645,0.515991,-0.615223,4.702788,-16.415903,19.355387
-0.147948,0.515582,-0.616019,4.678626,-16.402981,19.383630
-0.147941,0.523272,-0.623718,4.679138,-16.657114,19.638602
-0.148480,0.521217,-0.621408,4.697607,-16.589469,19.561576
-0.147512,0.519825,-0.621382,4.664499,-16.544263,19.562917
-0.147899,0.518793,-0.619779,4.677611,-16.507523,19.506829
-0.147197,0.519614,-0.621216,4.653342,-16.536201,19.557383
-0.148100,0.518428,-0.620129,4.684254,-16.492627,19.518048
-0.147691,0.516128,-0.618301,4.670013,-16.416476,19.457793
-0.148326,0.514963,-0.616558,4.691652,-16.376422,19.397685
-0.148038,0.519066,-0.619743,4.682602,-16.517242,19.506037
-0.147376,0.516086,-0.617388,4.660079,-16.420103,19.429420
-0.148534,0.518473,-0.619196,4.699106,-16.495074,19.486215
-0.148671,0.517390,-0.617826,4.703022,-16.456305,19.439076
-0.148064,0.516477,-0.617856,4.682844,-16.431341,19.444358
-0.147828,0.515139,-0.616348,4.675112,-16.385646,19.392339
-0.147878,0.514511,-0.616982,4.676382,-16.362468,19.413408
-0.148856,0.509698,-0.611019,4.710073,-16.201969,19.212826
-0.147522,0.515357,-0.617901,4.664657,-16.393122,19.445721
-0.148018,0.516965,-0.618099,4.681225,-16.442013,19.447777
-0.148013,0.519168,-0.619800,4.680986,-16.522799,19.510580
-0.147902,0.516464,-0.618513,4.676912,-16.423949,19.462136
-0.148681,0.516702,-0.616907,4.704138,-16.438469,19.411249
-0.148646,0.516622,-0.617624,4.702222,-16.434721,19.436012
-0.148137,0.516084,-0.617278,4.685205,-16.415898,19.423224
-0.147676,0.521591,-0.622912,4.669690,-16.599182,19.611210
-0.148024,0.520088,-0.620634,4.681630,-16.553164,19.538145
-0.149023,0.518163,-0.618804,4.715281,-16.484858,19.473441
-0.147549,0.517478,-0.619660,4.665042,-16.463091,19.504131
-0.147575,0.517855,-0.619914,4.665894,-16.473178,19.511074
-0.147487,0.521286,-0.621663,4.663347,-16.592611,19.572348
-0.147573,0.521883,-0.622407,4.666340,-16.609405,19.593821
-0.148750,0.516508,-0.615029,4.706270,-16.434219,19.349374
-0.148083,0.516280,-0.617185,4.683389,-16.425008,19.421846
-0.147276,0.524325,-0.625096,4.656456,-16.695497,19.687727
-0.148372,0.520169,-0.620893,4.693789,-16.553736,19.544519
-0.147161,0.520070,-0.622136,4.652793,-16.552324,19.587964
-0.147973,0.518523,-0.619503,4.680225,-16.498461,19.497296
-0.147580,0.517129,-0.617846,4.666568,-16.454360,19.444646
-0.148264,0.517352,-0.618824,4.689867,-16.457192,19.474358
-0.147387,0.515125,-0.617896,4.659634,-16.382452,19.444264
-0.149240,0.516890,-0.616698,4.722509,-16.439735,19.400489
-0.148423,0.519240,-0.619358,4.695558,-16.522042,19.492331
-0.148051,0.515900,-0.617075,4.682380,-16.409722,19.416495
-0.148630,0.520765,-0.620998,4.702688,-16.573177,19.547163
-0.148261,0.515980,-0.617490,4.689298,-16.409816,19.428792
-0.147981,0.515334,-0.617128,4.679719,-16.391282,19.419212
-0.147705,0.513315,-0.615894,4.670602,-16.321809,19.376120
-0.147575,0.514641,-0.617491,4.666257,-16.366328,19.430206
-0.148585,0.515325,-0.616337,4.700961,-16.390866,19.391355
-0.148042,0.513071,-0.615261,4.682402,-16.315658,19.356166
-0.148146,0.517549,-0.618249,4.685636,-16.464742,19.455122
-0.148074,0.520782,-0.621445,4.683175,-16.577161,19.566023
