# MCMC samples from stellar flare frequency analysis
# Based on Davenport et al. 2019 (ApJ 871, 241) Equation (3)
# Model: log10(rate) = (a1*log_age + a2*mass + a3) * log_energy + (b1*log_age + b2*mass + b3)
# Columns: a1 a2 a3 b1 b2 b3
# Number of samples: 25600
# Parameter roles:
#   a1, a2, a3: Control energy slope (power-law index)
#   b1, b2, b3: Control normalization (intercept)
# 
-0.148749	0.518906	-0.618168	4.706793	-16.513727	19.453461
-0.149059	0.520522	-0.619387	4.717289	-16.567752	19.494799
-0.148351	0.514705	-0.616657	4.692753	-16.367000	19.400050
-0.148373	0.516404	-0.617147	4.693095	-16.424943	19.417659
-0.148956	0.516728	-0.617014	4.713417	-16.437600	19.413806
-0.148679	0.518169	-0.617377	4.703945	-16.487781	19.426636
-0.148150	0.521198	-0.621606	4.686311	-16.586404	19.566511
-0.147577	0.514568	-0.616381	4.666654	-16.365534	19.393110
-0.148132	0.515220	-0.615533	4.685956	-16.389477	19.365607
-0.147355	0.514721	-0.616959	4.658603	-16.371239	19.413870
-0.148550	0.517485	-0.616709	4.700410	-16.462542	19.401395
-0.148703	0.516929	-0.616954	4.704651	-16.444927	19.412319
-0.148345	0.511872	-0.613740	4.692036	-16.273474	19.304222
-0.148665	0.510412	-0.612923	4.703507	-16.220654	19.273083
-0.147142	0.520212	-0.621395	4.651894	-16.556090	19.562054
-0.148463	0.519773	-0.620340	4.696451	-16.539306	19.525501
-0.148162	0.514651	-0.616196	4.686276	-16.365547	19.385628
-0.148248	0.516302	-0.617073	4.689248	-16.427274	19.419559
-0.147703	0.514864	-0.617063	4.670777	-16.372918	19.414559
-0.148522	0.516686	-0.617182	4.698854	-16.439450	19.421858
-0.147578	0.517723	-0.618388	4.666308	-16.470767	19.459925
-0.147987	0.514386	-0.616422	4.679722	-16.355164	19.392875
-0.147874	0.518496	-0.618537	4.676120	-16.500651	19.468619
-0.147446	0.516086	-0.616974	4.662621	-16.421836	19.417067
-0.147865	0.519997	-0.621055	4.676026	-16.546654	19.549562
-0.147505	0.517673	-0.619687	4.663700	-16.467979	19.503686
-0.148841	0.517612	-0.617668	4.709269	-16.465171	19.434020
-0.148138	0.514751	-0.615972	4.685466	-16.369212	19.377701
-0.148219	0.517363	-0.618113	4.687755	-16.460313	19.452785
-0.149014	0.515220	-0.616131	4.714752	-16.385331	19.384022
-0.147721	0.520614	-0.622150	4.670785	-16.567978	19.588103
-0.149057	0.519494	-0.618055	4.717355	-16.530795	19.447173
-0.148523	0.517740	-0.617537	4.698893	-16.473685	19.432306
-0.148191	0.517709	-0.618253	4.687529	-16.472131	19.456744
-0.148713	0.513991	-0.615818	4.705025	-16.342216	19.371090
-0.148834	0.517378	-0.617051	4.709201	-16.460213	19.415216
-0.148317	0.514874	-0.616225	4.691652	-16.376383	19.388462
-0.148703	0.517985	-0.617115	4.705129	-16.480612	19.416211
-0.148101	0.520957	-0.621593	4.684444	-16.576714	19.565179
-0.147123	0.514355	-0.617010	4.651011	-16.357789	19.414627
-0.148346	0.516198	-0.616308	4.692903	-16.420522	19.390168
-0.147947	0.517072	-0.617583	4.679038	-16.452707	19.435496
-0.147591	0.517392	-0.618151	4.667579	-16.461558	19.452824
-0.148948	0.517411	-0.617336	4.712687	-16.460643	19.425096
-0.148773	0.511848	-0.613215	4.706753	-16.270931	19.284762
